,ImageName,label_name,label
5564,./data/NEU-CLS-64/ps/443.jpg,ps,4
1265,./data/NEU-CLS-64/gg/167.jpg,gg,1
72,./data/NEU-CLS-64/sp/367.jpg,sp,8
2523,./data/NEU-CLS-64/cr/359.jpg,cr,0
6155,./data/NEU-CLS-64/pa/673.jpg,pa,3
363,./data/NEU-CLS-64/sp/186.jpg,sp,8
2419,./data/NEU-CLS-64/cr/612.jpg,cr,0
39,./data/NEU-CLS-64/sp/203.jpg,sp,8
4777,./data/NEU-CLS-64/rs/183.jpg,rs,6
412,./data/NEU-CLS-64/sp/422.jpg,sp,8
3135,./data/NEU-CLS-64/cr/118.jpg,cr,0
511,./data/NEU-CLS-64/sc/558.jpg,sc,7
1698,./data/NEU-CLS-64/in/511.jpg,in,2
5404,./data/NEU-CLS-64/ps/703.jpg,ps,4
7186,./data/NEU-CLS-64/rp/6.jpg,rp,5
62,./data/NEU-CLS-64/sp/414.jpg,sp,8
2620,./data/NEU-CLS-64/cr/1090.jpg,cr,0
5639,./data/NEU-CLS-64/ps/625.jpg,ps,4
1334,./data/NEU-CLS-64/gg/38.jpg,gg,1
190,./data/NEU-CLS-64/sp/35.jpg,sp,8
5909,./data/NEU-CLS-64/pa/770.jpg,pa,3
1678,./data/NEU-CLS-64/in/600.jpg,in,2
65,./data/NEU-CLS-64/sp/400.jpg,sp,8
2658,./data/NEU-CLS-64/cr/1119.jpg,cr,0
6383,./data/NEU-CLS-64/pa/716.jpg,pa,3
6452,./data/NEU-CLS-64/pa/901.jpg,pa,3
6237,./data/NEU-CLS-64/pa/1092.jpg,pa,3
1274,./data/NEU-CLS-64/gg/172.jpg,gg,1
3191,./data/NEU-CLS-64/cr/744.jpg,cr,0
3842,./data/NEU-CLS-64/rs/760.jpg,rs,6
2084,./data/NEU-CLS-64/in/220.jpg,in,2
5491,./data/NEU-CLS-64/ps/282.jpg,ps,4
5121,./data/NEU-CLS-64/ps/605.jpg,ps,4
3860,./data/NEU-CLS-64/rs/1021.jpg,rs,6
7141,./data/NEU-CLS-64/rp/118.jpg,rp,5
5403,./data/NEU-CLS-64/ps/702.jpg,ps,4
6358,./data/NEU-CLS-64/pa/110.jpg,pa,3
5439,./data/NEU-CLS-64/ps/336.jpg,ps,4
2381,./data/NEU-CLS-64/cr/565.jpg,cr,0
5830,./data/NEU-CLS-64/ps/393.jpg,ps,4
544,./data/NEU-CLS-64/sc/548.jpg,sc,7
765,./data/NEU-CLS-64/sc/313.jpg,sc,7
3184,./data/NEU-CLS-64/cr/792.jpg,cr,0
6863,./data/NEU-CLS-64/pa/68.jpg,pa,3
1455,./data/NEU-CLS-64/gg/40.jpg,gg,1
2154,./data/NEU-CLS-64/in/141.jpg,in,2
5874,./data/NEU-CLS-64/ps/52.jpg,ps,4
334,./data/NEU-CLS-64/sp/418.jpg,sp,8
5817,./data/NEU-CLS-64/ps/185.jpg,ps,4
927,./data/NEU-CLS-64/sc/32.jpg,sc,7
5415,./data/NEU-CLS-64/ps/307.jpg,ps,4
2878,./data/NEU-CLS-64/cr/1073.jpg,cr,0
6540,./data/NEU-CLS-64/pa/1065.jpg,pa,3
5752,./data/NEU-CLS-64/ps/40.jpg,ps,4
4415,./data/NEU-CLS-64/rs/1500.jpg,rs,6
5443,./data/NEU-CLS-64/ps/518.jpg,ps,4
308,./data/NEU-CLS-64/sp/426.jpg,sp,8
1602,./data/NEU-CLS-64/in/158.jpg,in,2
3535,./data/NEU-CLS-64/rs/1233.jpg,rs,6
496,./data/NEU-CLS-64/sc/405.jpg,sc,7
4594,./data/NEU-CLS-64/rs/1076.jpg,rs,6
4688,./data/NEU-CLS-64/rs/433.jpg,rs,6
5105,./data/NEU-CLS-64/ps/771.jpg,ps,4
7118,./data/NEU-CLS-64/rp/20.jpg,rp,5
3928,./data/NEU-CLS-64/rs/1278.jpg,rs,6
7135,./data/NEU-CLS-64/rp/18.jpg,rp,5
475,./data/NEU-CLS-64/sc/177.jpg,sc,7
4028,./data/NEU-CLS-64/rs/1253.jpg,rs,6
4302,./data/NEU-CLS-64/rs/322.jpg,rs,6
5521,./data/NEU-CLS-64/ps/650.jpg,ps,4
1581,./data/NEU-CLS-64/in/404.jpg,in,2
4852,./data/NEU-CLS-64/rs/627.jpg,rs,6
1178,./data/NEU-CLS-64/sc/542.jpg,sc,7
3384,./data/NEU-CLS-64/cr/420.jpg,cr,0
7088,./data/NEU-CLS-64/rp/116.jpg,rp,5
3417,./data/NEU-CLS-64/cr/152.jpg,cr,0
4,./data/NEU-CLS-64/sp/176.jpg,sp,8
5468,./data/NEU-CLS-64/ps/121.jpg,ps,4
3590,./data/NEU-CLS-64/rs/62.jpg,rs,6
522,./data/NEU-CLS-64/sc/148.jpg,sc,7
7198,./data/NEU-CLS-64/rp/86.jpg,rp,5
6272,./data/NEU-CLS-64/pa/665.jpg,pa,3
3181,./data/NEU-CLS-64/cr/221.jpg,cr,0
844,./data/NEU-CLS-64/sc/269.jpg,sc,7
2126,./data/NEU-CLS-64/in/430.jpg,in,2
4124,./data/NEU-CLS-64/rs/926.jpg,rs,6
6795,./data/NEU-CLS-64/pa/41.jpg,pa,3
99,./data/NEU-CLS-64/sp/204.jpg,sp,8
2791,./data/NEU-CLS-64/cr/104.jpg,cr,0
2539,./data/NEU-CLS-64/cr/985.jpg,cr,0
2725,./data/NEU-CLS-64/cr/885.jpg,cr,0
2847,./data/NEU-CLS-64/cr/105.jpg,cr,0
6033,./data/NEU-CLS-64/pa/574.jpg,pa,3
2388,./data/NEU-CLS-64/cr/983.jpg,cr,0
5471,./data/NEU-CLS-64/ps/690.jpg,ps,4
209,./data/NEU-CLS-64/sp/34.jpg,sp,8
665,./data/NEU-CLS-64/sc/466.jpg,sc,7
4513,./data/NEU-CLS-64/rs/734.jpg,rs,6
2952,./data/NEU-CLS-64/cr/1064.jpg,cr,0
2825,./data/NEU-CLS-64/cr/501.jpg,cr,0
594,./data/NEU-CLS-64/sc/576.jpg,sc,7
3885,./data/NEU-CLS-64/rs/1343.jpg,rs,6
6923,./data/NEU-CLS-64/pa/1017.jpg,pa,3
932,./data/NEU-CLS-64/sc/694.jpg,sc,7
4770,./data/NEU-CLS-64/rs/41.jpg,rs,6
6231,./data/NEU-CLS-64/pa/300.jpg,pa,3
6971,./data/NEU-CLS-64/pa/581.jpg,pa,3
3867,./data/NEU-CLS-64/rs/364.jpg,rs,6
6916,./data/NEU-CLS-64/pa/568.jpg,pa,3
2235,./data/NEU-CLS-64/in/608.jpg,in,2
3295,./data/NEU-CLS-64/cr/425.jpg,cr,0
5320,./data/NEU-CLS-64/ps/738.jpg,ps,4
2511,./data/NEU-CLS-64/cr/615.jpg,cr,0
1664,./data/NEU-CLS-64/in/562.jpg,in,2
4961,./data/NEU-CLS-64/rs/636.jpg,rs,6
262,./data/NEU-CLS-64/sp/125.jpg,sp,8
5882,./data/NEU-CLS-64/pa/837.jpg,pa,3
1007,./data/NEU-CLS-64/sc/221.jpg,sc,7
3644,./data/NEU-CLS-64/rs/996.jpg,rs,6
5890,./data/NEU-CLS-64/pa/348.jpg,pa,3
5312,./data/NEU-CLS-64/ps/314.jpg,ps,4
1481,./data/NEU-CLS-64/gg/79.jpg,gg,1
6857,./data/NEU-CLS-64/pa/155.jpg,pa,3
3306,./data/NEU-CLS-64/cr/627.jpg,cr,0
84,./data/NEU-CLS-64/sp/198.jpg,sp,8
940,./data/NEU-CLS-64/sc/482.jpg,sc,7
1463,./data/NEU-CLS-64/gg/44.jpg,gg,1
5088,./data/NEU-CLS-64/ps/88.jpg,ps,4
5911,./data/NEU-CLS-64/pa/765.jpg,pa,3
6757,./data/NEU-CLS-64/pa/787.jpg,pa,3
6251,./data/NEU-CLS-64/pa/936.jpg,pa,3
583,./data/NEU-CLS-64/sc/211.jpg,sc,7
1009,./data/NEU-CLS-64/sc/745.jpg,sc,7
6147,./data/NEU-CLS-64/pa/854.jpg,pa,3
6027,./data/NEU-CLS-64/pa/428.jpg,pa,3
2342,./data/NEU-CLS-64/cr/1144.jpg,cr,0
4033,./data/NEU-CLS-64/rs/1290.jpg,rs,6
715,./data/NEU-CLS-64/sc/714.jpg,sc,7
1911,./data/NEU-CLS-64/in/321.jpg,in,2
2705,./data/NEU-CLS-64/cr/1118.jpg,cr,0
5107,./data/NEU-CLS-64/ps/567.jpg,ps,4
1805,./data/NEU-CLS-64/in/39.jpg,in,2
1068,./data/NEU-CLS-64/sc/747.jpg,sc,7
3675,./data/NEU-CLS-64/rs/1386.jpg,rs,6
1574,./data/NEU-CLS-64/in/772.jpg,in,2
5875,./data/NEU-CLS-64/ps/46.jpg,ps,4
2474,./data/NEU-CLS-64/cr/549.jpg,cr,0
7157,./data/NEU-CLS-64/rp/142.jpg,rp,5
1048,./data/NEU-CLS-64/sc/154.jpg,sc,7
1271,./data/NEU-CLS-64/gg/238.jpg,gg,1
3004,./data/NEU-CLS-64/cr/27.jpg,cr,0
1407,./data/NEU-CLS-64/gg/19.jpg,gg,1
2370,./data/NEU-CLS-64/cr/439.jpg,cr,0
6497,./data/NEU-CLS-64/pa/686.jpg,pa,3
2398,./data/NEU-CLS-64/cr/799.jpg,cr,0
3980,./data/NEU-CLS-64/rs/1443.jpg,rs,6
5171,./data/NEU-CLS-64/ps/65.jpg,ps,4
6616,./data/NEU-CLS-64/pa/286.jpg,pa,3
528,./data/NEU-CLS-64/sc/65.jpg,sc,7
1285,./data/NEU-CLS-64/gg/115.jpg,gg,1
4563,./data/NEU-CLS-64/rs/1464.jpg,rs,6
2480,./data/NEU-CLS-64/cr/1036.jpg,cr,0
3476,./data/NEU-CLS-64/cr/1160.jpg,cr,0
7047,./data/NEU-CLS-64/rp/148.jpg,rp,5
5934,./data/NEU-CLS-64/pa/611.jpg,pa,3
1714,./data/NEU-CLS-64/in/464.jpg,in,2
3020,./data/NEU-CLS-64/cr/324.jpg,cr,0
4435,./data/NEU-CLS-64/rs/268.jpg,rs,6
5001,./data/NEU-CLS-64/rs/422.jpg,rs,6
2373,./data/NEU-CLS-64/cr/411.jpg,cr,0
2460,./data/NEU-CLS-64/cr/789.jpg,cr,0
3215,./data/NEU-CLS-64/cr/1165.jpg,cr,0
3823,./data/NEU-CLS-64/rs/205.jpg,rs,6
5422,./data/NEU-CLS-64/ps/10.jpg,ps,4
115,./data/NEU-CLS-64/sp/129.jpg,sp,8
6068,./data/NEU-CLS-64/pa/171.jpg,pa,3
6195,./data/NEU-CLS-64/pa/470.jpg,pa,3
968,./data/NEU-CLS-64/sc/326.jpg,sc,7
5217,./data/NEU-CLS-64/ps/167.jpg,ps,4
5350,./data/NEU-CLS-64/ps/311.jpg,ps,4
4246,./data/NEU-CLS-64/rs/1081.jpg,rs,6
3505,./data/NEU-CLS-64/rs/162.jpg,rs,6
1720,./data/NEU-CLS-64/in/666.jpg,in,2
4221,./data/NEU-CLS-64/rs/1255.jpg,rs,6
6655,./data/NEU-CLS-64/pa/496.jpg,pa,3
4901,./data/NEU-CLS-64/rs/409.jpg,rs,6
3513,./data/NEU-CLS-64/rs/348.jpg,rs,6
6051,./data/NEU-CLS-64/pa/549.jpg,pa,3
1437,./data/NEU-CLS-64/gg/183.jpg,gg,1
3622,./data/NEU-CLS-64/rs/559.jpg,rs,6
2368,./data/NEU-CLS-64/cr/1146.jpg,cr,0
6890,./data/NEU-CLS-64/pa/347.jpg,pa,3
5394,./data/NEU-CLS-64/ps/312.jpg,ps,4
1193,./data/NEU-CLS-64/sc/379.jpg,sc,7
1909,./data/NEU-CLS-64/in/453.jpg,in,2
5925,./data/NEU-CLS-64/pa/598.jpg,pa,3
1202,./data/NEU-CLS-64/sc/85.jpg,sc,7
1575,./data/NEU-CLS-64/in/766.jpg,in,2
6394,./data/NEU-CLS-64/pa/273.jpg,pa,3
2501,./data/NEU-CLS-64/cr/58.jpg,cr,0
3524,./data/NEU-CLS-64/rs/228.jpg,rs,6
2827,./data/NEU-CLS-64/cr/267.jpg,cr,0
2518,./data/NEU-CLS-64/cr/1197.jpg,cr,0
7211,./data/NEU-CLS-64/rp/47.jpg,rp,5
3118,./data/NEU-CLS-64/cr/520.jpg,cr,0
850,./data/NEU-CLS-64/sc/725.jpg,sc,7
2736,./data/NEU-CLS-64/cr/1040.jpg,cr,0
5072,./data/NEU-CLS-64/rs/1438.jpg,rs,6
4118,./data/NEU-CLS-64/rs/271.jpg,rs,6
4003,./data/NEU-CLS-64/rs/1496.jpg,rs,6
6781,./data/NEU-CLS-64/pa/142.jpg,pa,3
3652,./data/NEU-CLS-64/rs/955.jpg,rs,6
436,./data/NEU-CLS-64/sp/190.jpg,sp,8
5002,./data/NEU-CLS-64/rs/344.jpg,rs,6
6072,./data/NEU-CLS-64/pa/830.jpg,pa,3
2086,./data/NEU-CLS-64/in/552.jpg,in,2
4937,./data/NEU-CLS-64/rs/232.jpg,rs,6
6151,./data/NEU-CLS-64/pa/897.jpg,pa,3
1686,./data/NEU-CLS-64/in/129.jpg,in,2
7101,./data/NEU-CLS-64/rp/104.jpg,rp,5
5444,./data/NEU-CLS-64/ps/530.jpg,ps,4
1426,./data/NEU-CLS-64/gg/80.jpg,gg,1
6520,./data/NEU-CLS-64/pa/527.jpg,pa,3
5447,./data/NEU-CLS-64/ps/524.jpg,ps,4
1747,./data/NEU-CLS-64/in/739.jpg,in,2
6011,./data/NEU-CLS-64/pa/819.jpg,pa,3
4464,./data/NEU-CLS-64/rs/23.jpg,rs,6
1868,./data/NEU-CLS-64/in/242.jpg,in,2
201,./data/NEU-CLS-64/sp/257.jpg,sp,8
2534,./data/NEU-CLS-64/cr/946.jpg,cr,0
1397,./data/NEU-CLS-64/gg/247.jpg,gg,1
4064,./data/NEU-CLS-64/rs/1124.jpg,rs,6
4402,./data/NEU-CLS-64/rs/296.jpg,rs,6
6702,./data/NEU-CLS-64/pa/130.jpg,pa,3
593,./data/NEU-CLS-64/sc/562.jpg,sc,7
6282,./data/NEU-CLS-64/pa/12.jpg,pa,3
3983,./data/NEU-CLS-64/rs/855.jpg,rs,6
4451,./data/NEU-CLS-64/rs/644.jpg,rs,6
5220,./data/NEU-CLS-64/ps/615.jpg,ps,4
3731,./data/NEU-CLS-64/rs/1209.jpg,rs,6
5987,./data/NEU-CLS-64/pa/202.jpg,pa,3
6349,./data/NEU-CLS-64/pa/13.jpg,pa,3
6247,./data/NEU-CLS-64/pa/710.jpg,pa,3
2819,./data/NEU-CLS-64/cr/703.jpg,cr,0
2484,./data/NEU-CLS-64/cr/401.jpg,cr,0
7153,./data/NEU-CLS-64/rp/95.jpg,rp,5
4160,./data/NEU-CLS-64/rs/489.jpg,rs,6
876,./data/NEU-CLS-64/sc/23.jpg,sc,7
1500,./data/NEU-CLS-64/gg/85.jpg,gg,1
5208,./data/NEU-CLS-64/ps/171.jpg,ps,4
2772,./data/NEU-CLS-64/cr/1135.jpg,cr,0
5436,./data/NEU-CLS-64/ps/478.jpg,ps,4
1507,./data/NEU-CLS-64/in/63.jpg,in,2
1158,./data/NEU-CLS-64/sc/1.jpg,sc,7
4247,./data/NEU-CLS-64/rs/515.jpg,rs,6
6587,./data/NEU-CLS-64/pa/318.jpg,pa,3
6499,./data/NEU-CLS-64/pa/137.jpg,pa,3
2304,./data/NEU-CLS-64/cr/599.jpg,cr,0
2971,./data/NEU-CLS-64/cr/240.jpg,cr,0
1392,./data/NEU-CLS-64/gg/131.jpg,gg,1
1866,./data/NEU-CLS-64/in/530.jpg,in,2
2848,./data/NEU-CLS-64/cr/850.jpg,cr,0
2164,./data/NEU-CLS-64/in/40.jpg,in,2
2994,./data/NEU-CLS-64/cr/687.jpg,cr,0
5951,./data/NEU-CLS-64/pa/613.jpg,pa,3
3818,./data/NEU-CLS-64/rs/1034.jpg,rs,6
1751,./data/NEU-CLS-64/in/261.jpg,in,2
4985,./data/NEU-CLS-64/rs/813.jpg,rs,6
2240,./data/NEU-CLS-64/in/344.jpg,in,2
6768,./data/NEU-CLS-64/pa/591.jpg,pa,3
2384,./data/NEU-CLS-64/cr/940.jpg,cr,0
6010,./data/NEU-CLS-64/pa/59.jpg,pa,3
6866,./data/NEU-CLS-64/pa/40.jpg,pa,3
7018,./data/NEU-CLS-64/pa/147.jpg,pa,3
3744,./data/NEU-CLS-64/rs/788.jpg,rs,6
2248,./data/NEU-CLS-64/in/224.jpg,in,2
813,./data/NEU-CLS-64/sc/323.jpg,sc,7
1924,./data/NEU-CLS-64/in/724.jpg,in,2
1749,./data/NEU-CLS-64/in/513.jpg,in,2
3951,./data/NEU-CLS-64/rs/262.jpg,rs,6
2635,./data/NEU-CLS-64/cr/672.jpg,cr,0
1505,./data/NEU-CLS-64/gg/190.jpg,gg,1
1542,./data/NEU-CLS-64/in/407.jpg,in,2
1148,./data/NEU-CLS-64/sc/45.jpg,sc,7
3240,./data/NEU-CLS-64/cr/829.jpg,cr,0
6351,./data/NEU-CLS-64/pa/879.jpg,pa,3
2186,./data/NEU-CLS-64/in/409.jpg,in,2
5887,./data/NEU-CLS-64/pa/88.jpg,pa,3
6914,./data/NEU-CLS-64/pa/781.jpg,pa,3
981,./data/NEU-CLS-64/sc/681.jpg,sc,7
810,./data/NEU-CLS-64/sc/337.jpg,sc,7
1186,./data/NEU-CLS-64/sc/219.jpg,sc,7
1974,./data/NEU-CLS-64/in/708.jpg,in,2
116,./data/NEU-CLS-64/sp/101.jpg,sp,8
2755,./data/NEU-CLS-64/cr/258.jpg,cr,0
6001,./data/NEU-CLS-64/pa/612.jpg,pa,3
630,./data/NEU-CLS-64/sc/505.jpg,sc,7
5361,./data/NEU-CLS-64/ps/715.jpg,ps,4
3746,./data/NEU-CLS-64/rs/1208.jpg,rs,6
1313,./data/NEU-CLS-64/gg/271.jpg,gg,1
1038,./data/NEU-CLS-64/sc/55.jpg,sc,7
2161,./data/NEU-CLS-64/in/182.jpg,in,2
1408,./data/NEU-CLS-64/gg/42.jpg,gg,1
3454,./data/NEU-CLS-64/cr/966.jpg,cr,0
3234,./data/NEU-CLS-64/cr/55.jpg,cr,0
356,./data/NEU-CLS-64/sp/68.jpg,sp,8
1133,./data/NEU-CLS-64/sc/583.jpg,sc,7
1519,./data/NEU-CLS-64/in/412.jpg,in,2
597,./data/NEU-CLS-64/sc/358.jpg,sc,7
3534,./data/NEU-CLS-64/rs/1555.jpg,rs,6
3124,./data/NEU-CLS-64/cr/291.jpg,cr,0
4682,./data/NEU-CLS-64/rs/1170.jpg,rs,6
7158,./data/NEU-CLS-64/rp/94.jpg,rp,5
5920,./data/NEU-CLS-64/pa/215.jpg,pa,3
4899,./data/NEU-CLS-64/rs/347.jpg,rs,6
3258,./data/NEU-CLS-64/cr/424.jpg,cr,0
485,./data/NEU-CLS-64/sc/60.jpg,sc,7
2364,./data/NEU-CLS-64/cr/175.jpg,cr,0
4149,./data/NEU-CLS-64/rs/502.jpg,rs,6
1354,./data/NEU-CLS-64/gg/22.jpg,gg,1
3322,./data/NEU-CLS-64/cr/78.jpg,cr,0
4439,./data/NEU-CLS-64/rs/283.jpg,rs,6
3002,./data/NEU-CLS-64/cr/33.jpg,cr,0
6103,./data/NEU-CLS-64/pa/952.jpg,pa,3
5143,./data/NEU-CLS-64/ps/565.jpg,ps,4
6629,./data/NEU-CLS-64/pa/127.jpg,pa,3
5611,./data/NEU-CLS-64/ps/534.jpg,ps,4
4602,./data/NEU-CLS-64/rs/1260.jpg,rs,6
1340,./data/NEU-CLS-64/gg/295.jpg,gg,1
2889,./data/NEU-CLS-64/cr/726.jpg,cr,0
5645,./data/NEU-CLS-64/ps/369.jpg,ps,4
2415,./data/NEU-CLS-64/cr/1147.jpg,cr,0
5232,./data/NEU-CLS-64/ps/563.jpg,ps,4
5224,./data/NEU-CLS-64/ps/365.jpg,ps,4
3470,./data/NEU-CLS-64/cr/351.jpg,cr,0
5031,./data/NEU-CLS-64/rs/741.jpg,rs,6
245,./data/NEU-CLS-64/sp/250.jpg,sp,8
2673,./data/NEU-CLS-64/cr/260.jpg,cr,0
4082,./data/NEU-CLS-64/rs/856.jpg,rs,6
3671,./data/NEU-CLS-64/rs/389.jpg,rs,6
6889,./data/NEU-CLS-64/pa/353.jpg,pa,3
5685,./data/NEU-CLS-64/ps/94.jpg,ps,4
2287,./data/NEU-CLS-64/cr/638.jpg,cr,0
5276,./data/NEU-CLS-64/ps/511.jpg,ps,4
2199,./data/NEU-CLS-64/in/232.jpg,in,2
650,./data/NEU-CLS-64/sc/128.jpg,sc,7
3529,./data/NEU-CLS-64/rs/957.jpg,rs,6
242,./data/NEU-CLS-64/sp/287.jpg,sp,8
1949,./data/NEU-CLS-64/in/697.jpg,in,2
870,./data/NEU-CLS-64/sc/122.jpg,sc,7
5770,./data/NEU-CLS-64/ps/435.jpg,ps,4
5638,./data/NEU-CLS-64/ps/95.jpg,ps,4
4517,./data/NEU-CLS-64/rs/1289.jpg,rs,6
2648,./data/NEU-CLS-64/cr/17.jpg,cr,0
5616,./data/NEU-CLS-64/ps/332.jpg,ps,4
4929,./data/NEU-CLS-64/rs/1201.jpg,rs,6
724,./data/NEU-CLS-64/sc/304.jpg,sc,7
1537,./data/NEU-CLS-64/in/229.jpg,in,2
3116,./data/NEU-CLS-64/cr/1088.jpg,cr,0
6638,./data/NEU-CLS-64/pa/682.jpg,pa,3
2921,./data/NEU-CLS-64/cr/684.jpg,cr,0
2805,./data/NEU-CLS-64/cr/1057.jpg,cr,0
5250,./data/NEU-CLS-64/ps/364.jpg,ps,4
246,./data/NEU-CLS-64/sp/278.jpg,sp,8
1976,./data/NEU-CLS-64/in/735.jpg,in,2
4132,./data/NEU-CLS-64/rs/728.jpg,rs,6
4364,./data/NEU-CLS-64/rs/1476.jpg,rs,6
2270,./data/NEU-CLS-64/in/386.jpg,in,2
6930,./data/NEU-CLS-64/pa/385.jpg,pa,3
1960,./data/NEU-CLS-64/in/330.jpg,in,2
4002,./data/NEU-CLS-64/rs/664.jpg,rs,6
3933,./data/NEU-CLS-64/rs/1250.jpg,rs,6
1156,./data/NEU-CLS-64/sc/47.jpg,sc,7
4443,./data/NEU-CLS-64/rs/452.jpg,rs,6
6353,./data/NEU-CLS-64/pa/689.jpg,pa,3
2046,./data/NEU-CLS-64/in/642.jpg,in,2
4541,./data/NEU-CLS-64/rs/457.jpg,rs,6
414,./data/NEU-CLS-64/sp/350.jpg,sp,8
3901,./data/NEU-CLS-64/rs/883.jpg,rs,6
212,./data/NEU-CLS-64/sp/22.jpg,sp,8
1956,./data/NEU-CLS-64/in/640.jpg,in,2
6675,./data/NEU-CLS-64/pa/737.jpg,pa,3
2489,./data/NEU-CLS-64/cr/1156.jpg,cr,0
48,./data/NEU-CLS-64/sp/389.jpg,sp,8
4100,./data/NEU-CLS-64/rs/885.jpg,rs,6
6729,./data/NEU-CLS-64/pa/396.jpg,pa,3
3709,./data/NEU-CLS-64/rs/1157.jpg,rs,6
4538,./data/NEU-CLS-64/rs/443.jpg,rs,6
1222,./data/NEU-CLS-64/gg/229.jpg,gg,1
6826,./data/NEU-CLS-64/pa/785.jpg,pa,3
4098,./data/NEU-CLS-64/rs/891.jpg,rs,6
5278,./data/NEU-CLS-64/ps/263.jpg,ps,4
7097,./data/NEU-CLS-64/rp/112.jpg,rp,5
5358,./data/NEU-CLS-64/ps/271.jpg,ps,4
4440,./data/NEU-CLS-64/rs/1059.jpg,rs,6
6993,./data/NEU-CLS-64/pa/782.jpg,pa,3
3877,./data/NEU-CLS-64/rs/600.jpg,rs,6
4315,./data/NEU-CLS-64/rs/915.jpg,rs,6
2561,./data/NEU-CLS-64/cr/402.jpg,cr,0
6467,./data/NEU-CLS-64/pa/280.jpg,pa,3
5574,./data/NEU-CLS-64/ps/133.jpg,ps,4
6878,./data/NEU-CLS-64/pa/804.jpg,pa,3
1521,./data/NEU-CLS-64/in/599.jpg,in,2
4810,./data/NEU-CLS-64/rs/785.jpg,rs,6
6261,./data/NEU-CLS-64/pa/1050.jpg,pa,3
2308,./data/NEU-CLS-64/cr/214.jpg,cr,0
4452,./data/NEU-CLS-64/rs/122.jpg,rs,6
1791,./data/NEU-CLS-64/in/264.jpg,in,2
1643,./data/NEU-CLS-64/in/173.jpg,in,2
7119,./data/NEU-CLS-64/rp/36.jpg,rp,5
3555,./data/NEU-CLS-64/rs/567.jpg,rs,6
6064,./data/NEU-CLS-64/pa/1142.jpg,pa,3
6308,./data/NEU-CLS-64/pa/1083.jpg,pa,3
1553,./data/NEU-CLS-64/in/74.jpg,in,2
2226,./data/NEU-CLS-64/in/191.jpg,in,2
3425,./data/NEU-CLS-64/cr/1149.jpg,cr,0
3591,./data/NEU-CLS-64/rs/1408.jpg,rs,6
4592,./data/NEU-CLS-64/rs/290.jpg,rs,6
1692,./data/NEU-CLS-64/in/465.jpg,in,2
127,./data/NEU-CLS-64/sp/302.jpg,sp,8
3506,./data/NEU-CLS-64/rs/176.jpg,rs,6
5416,./data/NEU-CLS-64/ps/461.jpg,ps,4
3271,./data/NEU-CLS-64/cr/785.jpg,cr,0
545,./data/NEU-CLS-64/sc/762.jpg,sc,7
2907,./data/NEU-CLS-64/cr/445.jpg,cr,0
1128,./data/NEU-CLS-64/sc/232.jpg,sc,7
1145,./data/NEU-CLS-64/sc/144.jpg,sc,7
5928,./data/NEU-CLS-64/pa/375.jpg,pa,3
1910,./data/NEU-CLS-64/in/335.jpg,in,2
2891,./data/NEU-CLS-64/cr/733.jpg,cr,0
2071,./data/NEU-CLS-64/in/355.jpg,in,2
557,./data/NEU-CLS-64/sc/398.jpg,sc,7
2091,./data/NEU-CLS-64/in/354.jpg,in,2
3373,./data/NEU-CLS-64/cr/232.jpg,cr,0
5454,./data/NEU-CLS-64/ps/531.jpg,ps,4
6554,./data/NEU-CLS-64/pa/644.jpg,pa,3
1566,./data/NEU-CLS-64/in/363.jpg,in,2
7064,./data/NEU-CLS-64/rp/198.jpg,rp,5
4092,./data/NEU-CLS-64/rs/675.jpg,rs,6
6634,./data/NEU-CLS-64/pa/866.jpg,pa,3
5114,./data/NEU-CLS-64/ps/375.jpg,ps,4
2522,./data/NEU-CLS-64/cr/417.jpg,cr,0
3769,./data/NEU-CLS-64/rs/1142.jpg,rs,6
2849,./data/NEU-CLS-64/cr/10.jpg,cr,0
4671,./data/NEU-CLS-64/rs/1366.jpg,rs,6
4764,./data/NEU-CLS-64/rs/43.jpg,rs,6
3431,./data/NEU-CLS-64/cr/1001.jpg,cr,0
4679,./data/NEU-CLS-64/rs/631.jpg,rs,6
1069,./data/NEU-CLS-64/sc/551.jpg,sc,7
6762,./data/NEU-CLS-64/pa/220.jpg,pa,3
1254,./data/NEU-CLS-64/gg/207.jpg,gg,1
4090,./data/NEU-CLS-64/rs/1478.jpg,rs,6
409,./data/NEU-CLS-64/sp/90.jpg,sp,8
804,./data/NEU-CLS-64/sc/525.jpg,sc,7
441,./data/NEU-CLS-64/sc/638.jpg,sc,7
5342,./data/NEU-CLS-64/ps/16.jpg,ps,4
6588,./data/NEU-CLS-64/pa/287.jpg,pa,3
2207,./data/NEU-CLS-64/in/420.jpg,in,2
5950,./data/NEU-CLS-64/pa/149.jpg,pa,3
6133,./data/NEU-CLS-64/pa/614.jpg,pa,3
4912,./data/NEU-CLS-64/rs/1572.jpg,rs,6
4918,./data/NEU-CLS-64/rs/1566.jpg,rs,6
2840,./data/NEU-CLS-64/cr/1136.jpg,cr,0
2695,./data/NEU-CLS-64/cr/1050.jpg,cr,0
5116,./data/NEU-CLS-64/ps/407.jpg,ps,4
3712,./data/NEU-CLS-64/rs/414.jpg,rs,6
5266,./data/NEU-CLS-64/ps/667.jpg,ps,4
2520,./data/NEU-CLS-64/cr/371.jpg,cr,0
85,./data/NEU-CLS-64/sp/66.jpg,sp,8
